gene_id	gene_name	SRR2179997	SRR2179998
gene-LOC137489153	gene-LOC137489153	0.018523	0.027688
gene-LOC137489155	gene-LOC137489155	0.528339	0.301641
gene-LOC137489158	gene-LOC137489158	0.567375	1.764568
gene-LOC137489159	gene-LOC137489159	7.923931	7.904732
gene-LOC137489160	gene-LOC137489160	0	0.138913
gene-LOC137489161	gene-LOC137489161	0	0
gene-LOC137489164	gene-LOC137489164	0.134877	0.166954
gene-LOC137489165	gene-LOC137489165	0.091249	0.243923
gene-LOC137489166	gene-LOC137489166	0.171618	0.529955
gene-LOC137489167	gene-LOC137489167	0.298896	0.399061
gene-LOC137489172	gene-LOC137489172	0.045863	0.133661
gene-LOC137489173	gene-LOC137489173	0.029202	0.168834
gene-LOC137489174	gene-LOC137489174	0	0
gene-LOC137489177	gene-LOC137489177	0	0
gene-LOC137489178	gene-LOC137489178	2.154663	2.253006
gene-LOC137489179	gene-LOC137489179	0	0
gene-LOC137489180	gene-LOC137489180	0	0
gene-LOC137489182	gene-LOC137489182	0	0
gene-LOC137489184	gene-LOC137489184	0.047867	0.046124
gene-LOC137489185	gene-LOC137489185	0.077981	0.06359
gene-LOC137489186	gene-LOC137489186	0.027828	0.053631
gene-LOC137489189	gene-LOC137489189	0	0
gene-LOC137489190	gene-LOC137489190	0	37.921727
gene-LOC137489191	gene-LOC137489191	32.795263	25.281151
gene-LOC137489192	gene-LOC137489192	0	0
gene-LOC137489193	gene-LOC137489193	0	0
gene-LOC137489194	gene-LOC137489194	0	0
gene-LOC137489195	gene-LOC137489195	19.03321	0
gene-LOC137489196	gene-LOC137489196	0	0
gene-LOC137489200	gene-LOC137489200	0	0.024637
gene-LOC137489203	gene-LOC137489203	0	0.076013
gene-LOC137489204	gene-LOC137489204	0.866382	1.511525
gene-LOC137489205	gene-LOC137489205	0.323005	0.075769
gene-LOC137489206	gene-LOC137489206	0.914969	0.120198
gene-LOC137489210	gene-LOC137489210	0	0.0808
gene-LOC137489211	gene-LOC137489211	0.33814	0.12767
gene-LOC137489212	gene-LOC137489212	6.4467	8.76302
gene-LOC137489213	gene-LOC137489213	0.130289	0
gene-LOC137489215	gene-LOC137489215	1.321803	0.591279
gene-LOC137489216	gene-LOC137489216	0.495247	0.708699
gene-LOC137489218	gene-LOC137489218	0.022633	0.043619
gene-LOC137489219	gene-LOC137489219	0.146971	0.03751
gene-LOC137489220	gene-LOC137489220	0.63519	0.191731
gene-LOC137489221	gene-LOC137489221	0	0
gene-LOC137489222	gene-LOC137489222	0.110524	0
gene-LOC137489223	gene-LOC137489223	2.499621	2.358163
gene-LOC137489224	gene-LOC137489224	0.117637	0
gene-LOC137489225	gene-LOC137489225	1.492601	1.386733
gene-LOC137489227	gene-LOC137489227	0	0.084409
gene-LOC137489228	gene-LOC137489228	0.081691	0
gene-LOC137489229	gene-LOC137489229	0.777441	0.74914
gene-LOC137489230	gene-LOC137489230	0.152588	0.102612
gene-LOC137489231	gene-LOC137489231	0.405465	0.123793
gene-LOC137489232	gene-LOC137489232	0.023057	0.022217
gene-LOC137489233	gene-LOC137489233	0.02299	0.046488
gene-LOC137489234	gene-LOC137489234	0	0.31098
gene-LOC137489235	gene-LOC137489235	0.037453	0.042105
gene-LOC137489236	gene-LOC137489236	0	0
gene-LOC137489237	gene-LOC137489237	0.181812	0.235548
gene-LOC137489239	gene-LOC137489239	0.300491	0
gene-LOC137489241	gene-LOC137489241	0	0.011877
gene-LOC137489243	gene-LOC137489243	0.322138	0.057064
gene-LOC137489244	gene-LOC137489244	2.696797	1.708007
gene-LOC137489245	gene-LOC137489245	0.013289	0.046186
gene-LOC137489246	gene-LOC137489246	0.245695	0.284101
gene-LOC137489247	gene-LOC137489247	0	0
gene-LOC137489249	gene-LOC137489249	0.17946	0.034195
gene-LOC137489252	gene-LOC137489252	0	0
gene-LOC137489254	gene-LOC137489254	0.244786	0.18277
gene-LOC137489255	gene-LOC137489255	6.419054	6.450334
gene-LOC137489259	gene-LOC137489259	0.014783	0
gene-LOC137489263	gene-LOC137489263	0.093317	0.134881
gene-LOC137489264	gene-LOC137489264	0	0
gene-LOC137489265	gene-LOC137489265	0.016505	0.010602
gene-LOC137489267	gene-LOC137489267	0	0
gene-LOC137489268	gene-LOC137489268	1.444888	1.583138
gene-LOC137489270	gene-LOC137489270	0.024914	0.03201
gene-LOC137489271	gene-LOC137489271	0	0
gene-LOC137489272	gene-LOC137489272	0	0
gene-LOC137489278	gene-LOC137489278	0.037949	0.018284
gene-LOC137489281	gene-LOC137489281	0.015938	0.015178
gene-LOC137489282	gene-LOC137489282	0.048736	0.029293
gene-LOC137489283	gene-LOC137489283	0.052012	0
gene-LOC137489284	gene-LOC137489284	0	0.0419
gene-LOC137489285	gene-LOC137489285	0	0
gene-LOC137489287	gene-LOC137489287	0.017836	0.008497
gene-LOC137489288	gene-LOC137489288	0.05667	0
gene-LOC137489291	gene-LOC137489291	0.105039	0.088563
gene-LOC137489298	gene-LOC137489298	0	0
gene-LOC137489300	gene-LOC137489300	0.759468	0.875923
gene-LOC137489302	gene-LOC137489302	1.465128	1.210109
gene-LOC137489303	gene-LOC137489303	0.058616	0.056482
gene-LOC137489305	gene-LOC137489305	0.527833	0.992228
gene-LOC137489306	gene-LOC137489306	0	0
gene-LOC137489307	gene-LOC137489307	0.03817	0
gene-LOC137489310	gene-LOC137489310	0.559838	0.483111
gene-LOC137489311	gene-LOC137489311	0.071806	0.024637
gene-LOC137489313	gene-LOC137489313	0	0.009646
gene-LOC137489315	gene-LOC137489315	92.346448	78.876702
gene-LOC137489316	gene-LOC137489316	30.979949	33.158435
gene-LOC137489318	gene-LOC137489318	0	0.319946
gene-LOC137489320	gene-LOC137489320	0	0.036498
gene-LOC137489326	gene-LOC137489326	0	0
gene-LOC137489327	gene-LOC137489327	1.289272	1.587434
gene-LOC137489329	gene-LOC137489329	0.03912	0.046981
gene-LOC137489331	gene-LOC137489331	0	0
gene-LOC137489332	gene-LOC137489332	0.784056	1.118603
gene-LOC137489333	gene-LOC137489333	0.01991	0
gene-LOC137489334	gene-LOC137489334	0	0.010109
gene-LOC137489336	gene-LOC137489336	0.145406	0.071669
gene-LOC137489337	gene-LOC137489337	0.029671	0.028591
gene-LOC137489340	gene-LOC137489340	0.023046	0.014481
gene-LOC137489344	gene-LOC137489344	0.640038	0.916646
gene-LOC137489350	gene-LOC137489350	0.177058	0.075013
gene-LOC137489351	gene-LOC137489351	0	0
gene-LOC137489354	gene-LOC137489354	0.5462	0.516797
gene-LOC137489355	gene-LOC137489355	0.098673	0
gene-LOC137489358	gene-LOC137489358	1.616508	1.364571
gene-LOC137489359	gene-LOC137489359	0	0
gene-LOC137489360	gene-LOC137489360	1.409901	1.416502
gene-LOC137489361	gene-LOC137489361	0.080559	0
gene-LOC137489363	gene-LOC137489363	4.883759	3.025272
gene-LOC137489364	gene-LOC137489364	0.030686	0.015094
gene-LOC137489367	gene-LOC137489367	0.110821	0.032669
gene-LOC137489368	gene-LOC137489368	0.058125	0.058393
gene-LOC137489369	gene-LOC137489369	0.040692	0
gene-LOC137489372	gene-LOC137489372	0.217483	0.211688
gene-LOC137489375	gene-LOC137489375	6.679064	7.048877
gene-LOC137489377	gene-LOC137489377	0.740663	0.544177
gene-LOC137489378	gene-LOC137489378	0.18543	0.135449
gene-LOC137489379	gene-LOC137489379	0.530265	0.292143
gene-LOC137489384	gene-LOC137489384	0.446742	0.372478
gene-LOC137489387	gene-LOC137489387	0.572684	0.671579
gene-LOC137489391	gene-LOC137489391	0.262672	0.170285
gene-LOC137489392	gene-LOC137489392	0.515103	0.473414
gene-LOC137489393	gene-LOC137489393	0	0
gene-LOC137489401	gene-LOC137489401	0	0.020841
gene-LOC137489404	gene-LOC137489404	0	2.979833
gene-LOC137489405	gene-LOC137489405	10.574397	10.189464
gene-LOC137489406	gene-LOC137489406	10.574397	10.189464
gene-LOC137489407	gene-LOC137489407	0	4.336682
gene-LOC137489408	gene-LOC137489408	2.250255	0
gene-LOC137489411	gene-LOC137489411	0.015431	0.115078
gene-LOC137489422	gene-LOC137489422	0	0
gene-LOC137489423	gene-LOC137489423	0	0
gene-LOC137489425	gene-LOC137489425	0	0
gene-LOC137489426	gene-LOC137489426	0	0
gene-LOC137489427	gene-LOC137489427	0	0
gene-LOC137489428	gene-LOC137489428	0	0
gene-LOC137489429	gene-LOC137489429	0	0
gene-LOC137489430	gene-LOC137489430	0	0
gene-LOC137489431	gene-LOC137489431	0	0
gene-LOC137489432	gene-LOC137489432	0	0
gene-LOC137489454	gene-LOC137489454	0	0
gene-LOC137489457	gene-LOC137489457	4.598089	5.142263
gene-LOC137489461	gene-LOC137489461	0.036734	0
gene-LOC137489462	gene-LOC137489462	3.459223	5.547691
gene-LOC137489469	gene-LOC137489469	1.037157	1.307232
gene-LOC137489470	gene-LOC137489470	1.215155	1.350377
gene-LOC137489472	gene-LOC137489472	3.298257	4.077822
gene-LOC137489479	gene-LOC137489479	0.172235	0.122289
gene-LOC137489503	gene-LOC137489503	0	0
gene-LOC137489504	gene-LOC137489504	0	0
gene-LOC137489505	gene-LOC137489505	0	0
gene-LOC137489506	gene-LOC137489506	0	0
gene-LOC137489507	gene-LOC137489507	0	0
gene-LOC137489508	gene-LOC137489508	0	0
gene-LOC137489509	gene-LOC137489509	0	0
gene-LOC137489510	gene-LOC137489510	0	0
gene-LOC137489511	gene-LOC137489511	0	0
gene-LOC137489512	gene-LOC137489512	0	0
gene-LOC137489514	gene-LOC137489514	0	0
gene-LOC137489516	gene-LOC137489516	0	0
gene-LOC137489517	gene-LOC137489517	0	0
gene-LOC137489518	gene-LOC137489518	0	0
gene-LOC137489519	gene-LOC137489519	0	0
gene-LOC137489520	gene-LOC137489520	0	0
gene-LOC137489521	gene-LOC137489521	0	0
gene-LOC137489528	gene-LOC137489528	0	0
gene-LOC137489531	gene-LOC137489531	0	0
gene-LOC137489532	gene-LOC137489532	0	0
gene-LOC137489535	gene-LOC137489535	0	0
gene-LOC137489536	gene-LOC137489536	0	0
gene-LOC137489537	gene-LOC137489537	0	0
gene-LOC137489538	gene-LOC137489538	0	0
gene-LOC137489540	gene-LOC137489540	0	0
gene-LOC137489542	gene-LOC137489542	0	0
gene-LOC137489543	gene-LOC137489543	0	0
gene-LOC137489544	gene-LOC137489544	0	0
gene-LOC137489545	gene-LOC137489545	0	0
gene-LOC137489546	gene-LOC137489546	0	0
gene-LOC137489547	gene-LOC137489547	0	0
gene-LOC137489552	gene-LOC137489552	0	0
gene-LOC137489558	gene-LOC137489558	0	0
gene-LOC137489559	gene-LOC137489559	0	0
gene-LOC137489560	gene-LOC137489560	0	0
gene-LOC137489561	gene-LOC137489561	0	0
gene-LOC137489562	gene-LOC137489562	0	0
gene-LOC137489564	gene-LOC137489564	0	0
gene-LOC137489565	gene-LOC137489565	0	0
gene-LOC137489566	gene-LOC137489566	0	0
gene-LOC137489568	gene-LOC137489568	0	0
gene-LOC137489569	gene-LOC137489569	0	0
gene-LOC137489570	gene-LOC137489570	0	0
gene-LOC137489571	gene-LOC137489571	0	0
gene-LOC137489572	gene-LOC137489572	0	0
gene-LOC137489573	gene-LOC137489573	0	0
gene-LOC137489574	gene-LOC137489574	0	0
gene-LOC137489575	gene-LOC137489575	0	0
gene-LOC137489576	gene-LOC137489576	0	0
gene-LOC137489577	gene-LOC137489577	0	0
gene-LOC137489578	gene-LOC137489578	0	0
gene-LOC137489579	gene-LOC137489579	0	0
gene-LOC137489580	gene-LOC137489580	0	0
gene-LOC137489581	gene-LOC137489581	0	0
gene-LOC137489589	gene-LOC137489589	0	0
gene-LOC137489600	gene-LOC137489600	0	0
gene-LOC137489621	gene-LOC137489621	3.270038	3.517722
gene-LOC137489623	gene-LOC137489623	0	0
gene-LOC137489625	gene-LOC137489625	0	0
gene-LOC137489627	gene-LOC137489627	0.840927	0.701317
gene-LOC137489629	gene-LOC137489629	4.170608	3.557308
gene-LOC137489633	gene-LOC137489633	0	0
gene-LOC137489634	gene-LOC137489634	0	0
gene-LOC137489636	gene-LOC137489636	0	0
gene-LOC137489637	gene-LOC137489637	0	0
gene-LOC137489639	gene-LOC137489639	0	0
gene-LOC137489640	gene-LOC137489640	0	0
gene-LOC137489641	gene-LOC137489641	0	0
gene-LOC137489642	gene-LOC137489642	0	0
gene-LOC137489644	gene-LOC137489644	0	0
gene-LOC137489645	gene-LOC137489645	0	0
gene-LOC137489646	gene-LOC137489646	0	0
gene-LOC137489652	gene-LOC137489652	0	0
gene-LOC137489653	gene-LOC137489653	0	0
gene-LOC137489657	gene-LOC137489657	4.565249	3.796841
gene-LOC137489658	gene-LOC137489658	0.273726	0.304585
gene-LOC137489665	gene-LOC137489665	0	0.126688
gene-LOC137489667	gene-LOC137489667	0.837274	0.936313
gene-LOC137489673	gene-LOC137489673	0	0
gene-LOC137489674	gene-LOC137489674	0	0
gene-LOC137489675	gene-LOC137489675	0	0
gene-LOC137489678	gene-LOC137489678	0	0
gene-LOC137489679	gene-LOC137489679	0	0
gene-LOC137489690	gene-LOC137489690	0	0
gene-LOC137489693	gene-LOC137489693	1.152591	1.080968
gene-LOC137489694	gene-LOC137489694	1.880931	1.361425
gene-LOC137489696	gene-LOC137489696	0.096745	0.024892
gene-LOC137489697	gene-LOC137489697	0	0
gene-LOC137489699	gene-LOC137489699	0.103675	0.163083
gene-LOC137489704	gene-LOC137489704	0	0
gene-LOC137489705	gene-LOC137489705	0	0
gene-LOC137489708	gene-LOC137489708	0	0.025206
gene-LOC137489712	gene-LOC137489712	0.639685	0.634977
gene-LOC137489722	gene-LOC137489722	0.141193	0.241127
gene-LOC137489723	gene-LOC137489723	1.220313	1.105663
gene-LOC137489725	gene-LOC137489725	0.050979	0.074164
gene-LOC137489732	gene-LOC137489732	0.487792	0.452808
gene-LOC137489733	gene-LOC137489733	3.935623	4.527831
gene-LOC137489735	gene-LOC137489735	0	0
gene-LOC137489736	gene-LOC137489736	0	0
gene-LOC137489738	gene-LOC137489738	0	0
gene-LOC137489740	gene-LOC137489740	9.17119	0
gene-LOC137489741	gene-LOC137489741	0.033761	0.222913
gene-LOC137489744	gene-LOC137489744	0	0
gene-LOC137489748	gene-LOC137489748	0	3.654284
gene-LOC137489749	gene-LOC137489749	0.301687	0.245401
gene-LOC137489751	gene-LOC137489751	0	0.015601
gene-LOC137489752	gene-LOC137489752	0	0
gene-LOC137489753	gene-LOC137489753	2.812836	3.268696
gene-LOC137489757	gene-LOC137489757	2.578714	2.279896
gene-LOC137489764	gene-LOC137489764	2.328734	1.626371
gene-LOC137489765	gene-LOC137489765	0	0.174366
gene-LOC137489766	gene-LOC137489766	0	0.240476
gene-LOC137489767	gene-LOC137489767	0.673605	0.557891
gene-LOC137489775	gene-LOC137489775	0	0
gene-LOC137489780	gene-LOC137489780	0	0
gene-LOC137489782	gene-LOC137489782	0.118802	0
gene-LOC137489784	gene-LOC137489784	20.355244	24.824305
gene-LOC137489785	gene-LOC137489785	0	0.091072
gene-LOC137489786	gene-LOC137489786	4.226199	4.343125
gene-LOC137489787	gene-LOC137489787	0	0
gene-LOC137489788	gene-LOC137489788	0	0
gene-LOC137489789	gene-LOC137489789	0	0
gene-LOC137489791	gene-LOC137489791	0.167299	0.117653
gene-LOC137489792	gene-LOC137489792	0	0
gene-LOC137489803	gene-LOC137489803	0.485792	0.604232
gene-LOC137489804	gene-LOC137489804	0	0
gene-LOC137489805	gene-LOC137489805	0	0
gene-LOC137489807	gene-LOC137489807	0	0
gene-LOC137489808	gene-LOC137489808	0	0
gene-LOC137489809	gene-LOC137489809	0	0
gene-LOC137489810	gene-LOC137489810	0	0
gene-LOC137489811	gene-LOC137489811	0	0
gene-LOC137489812	gene-LOC137489812	0	0
gene-LOC137489813	gene-LOC137489813	0	0
gene-LOC137489814	gene-LOC137489814	0	0
gene-LOC137489815	gene-LOC137489815	0	0
gene-LOC137489816	gene-LOC137489816	0	0
gene-LOC137489817	gene-LOC137489817	0	0
gene-LOC137489818	gene-LOC137489818	0	0
gene-LOC137489821	gene-LOC137489821	0	0
gene-LOC137489822	gene-LOC137489822	0	0
gene-LOC137489823	gene-LOC137489823	0	0
gene-LOC137489824	gene-LOC137489824	0	0
gene-LOC137489825	gene-LOC137489825	1.568396	1.474133
gene-LOC137489834	gene-LOC137489834	1.667337	1.451879
gene-LOC137489835	gene-LOC137489835	0	0
gene-LOC137489838	gene-LOC137489838	0.071803	0.081741
gene-LOC137489839	gene-LOC137489839	0.102883	0.175157
gene-LOC137489840	gene-LOC137489840	2.302496	0
gene-LOC137489842	gene-LOC137489842	0	0.066298
gene-LOC137489848	gene-LOC137489848	0	0.006895
gene-LOC137489850	gene-LOC137489850	0	0
gene-LOC137489851	gene-LOC137489851	0.742064	0.809885
gene-LOC137489852	gene-LOC137489852	0	0
gene-LOC137489853	gene-LOC137489853	0	0
gene-LOC137489857	gene-LOC137489857	0	0
gene-LOC137489858	gene-LOC137489858	0	0
gene-LOC137489859	gene-LOC137489859	0	0
gene-LOC137489860	gene-LOC137489860	0	0
gene-LOC137489863	gene-LOC137489863	2.047329	1.569473
gene-LOC137489867	gene-LOC137489867	0.521328	0.648777
gene-LOC137489878	gene-LOC137489878	0.184685	0.170969
gene-LOC137489879	gene-LOC137489879	0.717921	0.746974
gene-LOC137489880	gene-LOC137489880	0	0.032582
gene-LOC137489881	gene-LOC137489881	0	0
gene-LOC137489883	gene-LOC137489883	0.250928	0.241794
gene-LOC137489887	gene-LOC137489887	0.226129	0.231385
gene-LOC137489896	gene-LOC137489896	0	0
gene-LOC137489899	gene-LOC137489899	0	0
gene-LOC137489902	gene-LOC137489902	0	0
gene-LOC137489906	gene-LOC137489906	0	0
gene-LOC137489907	gene-LOC137489907	0	0
gene-LOC137489908	gene-LOC137489908	0	0
gene-LOC137489909	gene-LOC137489909	0	0.39306
gene-LOC137489910	gene-LOC137489910	24.336881	23.972448
gene-LOC137489911	gene-LOC137489911	0.719269	0.601156
gene-LOC137489913	gene-LOC137489913	1.971222	2.19661
gene-LOC137489914	gene-LOC137489914	2.14099	2.203212
gene-LOC137489915	gene-LOC137489915	3.782197	4.435938
gene-LOC137489916	gene-LOC137489916	0	0
gene-LOC137489917	gene-LOC137489917	0	0
gene-LOC137489924	gene-LOC137489924	0	0
gene-LOC137489925	gene-LOC137489925	0	0
gene-LOC137489926	gene-LOC137489926	0	0
gene-LOC137489927	gene-LOC137489927	0	0
gene-LOC137489928	gene-LOC137489928	0	0
gene-LOC137489929	gene-LOC137489929	0	0
gene-LOC137489930	gene-LOC137489930	0	0
gene-LOC137489931	gene-LOC137489931	0	0
gene-LOC137489932	gene-LOC137489932	0	0
gene-LOC137489934	gene-LOC137489934	0	0
gene-LOC137489935	gene-LOC137489935	0	0
gene-LOC137489936	gene-LOC137489936	0	0
gene-LOC137489937	gene-LOC137489937	0	0
gene-LOC137489938	gene-LOC137489938	0	0
gene-LOC137489939	gene-LOC137489939	0	0
gene-LOC137489940	gene-LOC137489940	0	0
gene-LOC137489941	gene-LOC137489941	0	0
gene-LOC137489942	gene-LOC137489942	0	0
gene-LOC137489943	gene-LOC137489943	0	0
gene-LOC137489944	gene-LOC137489944	0	0
gene-LOC137489945	gene-LOC137489945	0	0
gene-LOC137489946	gene-LOC137489946	0	0
gene-LOC137489947	gene-LOC137489947	0	0
gene-LOC137489948	gene-LOC137489948	0	0
gene-LOC137489949	gene-LOC137489949	0	0
gene-LOC137489950	gene-LOC137489950	0	0
gene-LOC137489951	gene-LOC137489951	0	0
gene-LOC137489952	gene-LOC137489952	0	0
gene-LOC137489953	gene-LOC137489953	0	0
gene-LOC137489955	gene-LOC137489955	0	0
gene-LOC137489956	gene-LOC137489956	0	0
gene-LOC137489958	gene-LOC137489958	0	0
gene-LOC137489959	gene-LOC137489959	0	0
gene-LOC137489962	gene-LOC137489962	0.035122	0.027339
gene-LOC137489963	gene-LOC137489963	0.015066	0.010846
gene-LOC137489970	gene-LOC137489970	0	0.027773
gene-LOC137489971	gene-LOC137489971	0	0
gene-LOC137489976	gene-LOC137489976	0.047074	0.134719
gene-LOC137489979	gene-LOC137489979	0.025688	0.071918
gene-LOC137489981	gene-LOC137489981	0	0
gene-LOC137489982	gene-LOC137489982	0	0
gene-LOC137489983	gene-LOC137489983	26.653158	12.841461
gene-LOC137489984	gene-LOC137489984	0.383784	0.233763
gene-LOC137489986	gene-LOC137489986	0	0
gene-LOC137489987	gene-LOC137489987	0	0
gene-LOC137489988	gene-LOC137489988	0	0
gene-LOC137489989	gene-LOC137489989	0	0
gene-LOC137489990	gene-LOC137489990	0	0
gene-LOC137489991	gene-LOC137489991	0	0
gene-LOC137489992	gene-LOC137489992	0	0
gene-LOC137489993	gene-LOC137489993	0.470262	0.109522
gene-LOC137489996	gene-LOC137489996	0.102087	0
gene-LOC137490005	gene-LOC137490005	0.545332	1.198458
gene-LOC137490006	gene-LOC137490006	0.069116	0
gene-LOC137490007	gene-LOC137490007	0	0.007468
gene-LOC137490010	gene-LOC137490010	0	0
gene-LOC137490011	gene-LOC137490011	0	0
gene-LOC137490016	gene-LOC137490016	0	0.099205
gene-LOC137490019	gene-LOC137490019	0.046881	0.129693
gene-LOC137490022	gene-LOC137490022	0.171855	0.883564
gene-LOC137490023	gene-LOC137490023	11.446083	11.276377
gene-LOC137490024	gene-LOC137490024	0.045768	0.058803
gene-LOC137490027	gene-LOC137490027	0	0.03731
gene-LOC137490029	gene-LOC137490029	0	0
gene-LOC137490031	gene-LOC137490031	0.05481	0.03018
gene-LOC137490032	gene-LOC137490032	0.043577	0.210844
gene-LOC137490036	gene-LOC137490036	1.04323	0.996874
gene-LOC137490038	gene-LOC137490038	3.430947	5.062234
gene-LOC137490039	gene-LOC137490039	0.319593	0.23176
gene-LOC137490042	gene-LOC137490042	0.019426	0.077241
gene-LOC137490046	gene-LOC137490046	2.153452	1.915997
gene-LOC137490050	gene-LOC137490050	0	0
gene-LOC137490057	gene-LOC137490057	0.012961	0
gene-LOC137490062	gene-LOC137490062	0.08381	0.035799
gene-LOC137490063	gene-LOC137490063	0.159111	0.092121
gene-LOC137490065	gene-LOC137490065	1.122053	1.356404
gene-LOC137490066	gene-LOC137490066	0	0
gene-LOC137490068	gene-LOC137490068	45.812252	44.973416
gene-LOC137490073	gene-LOC137490073	0.796881	0.883379
gene-LOC137490077	gene-LOC137490077	0	0.017089
gene-LOC137490084	gene-LOC137490084	0	0.0155
gene-LOC137490085	gene-LOC137490085	0	0
gene-LOC137490088	gene-LOC137490088	2.044522	2.291391
gene-LOC137490091	gene-LOC137490091	5.503422	5.467414
gene-LOC137490093	gene-LOC137490093	3.699543	3.538331
gene-LOC137490094	gene-LOC137490094	1.875647	1.318727
gene-LOC137490096	gene-LOC137490096	0	0
gene-LOC137490098	gene-LOC137490098	50.473576	26.660025
gene-LOC137490099	gene-LOC137490099	0	0
gene-LOC137490106	gene-LOC137490106	0.05964	0.019156
gene-LOC137490107	gene-LOC137490107	0.27528	0.090973
gene-LOC137490108	gene-LOC137490108	0.800565	0.245242
gene-LOC137490123	gene-LOC137490123	0	0
gene-LOC137490126	gene-LOC137490126	0.054834	0.140102
gene-LOC137490129	gene-LOC137490129	20.819078	21.990897
gene-LOC137490130	gene-LOC137490130	6.939693	6.687072
gene-LOC137490131	gene-LOC137490131	41.638157	24.818606
gene-LOC137490132	gene-LOC137490132	0	0
gene-LOC137490133	gene-LOC137490133	0.54178	0.520962
gene-LOC137490134	gene-LOC137490134	0	0
