ID	Description	Cluster	FoldEnrichment	pvalue	p.adjust	p.adjust_hyper	GeneHits	GeneSetSize	RegionHits
GO:0009755	hormone-mediated signaling pathway	gnathostomata	1.40391519656235	0.0505336609236874	0.126692781892944	0.0257326924032494	10	88	28
GO:0061008	hepaticobiliary system development	gnathostomata	1.31113933477057	0.0509675073565748	0.127418768391437	0.0113197492852062	17	172	42
GO:0006417	regulation of translation	gnathostomata	1.34107264166997	0.0543335819673205	0.134703888737617	0.00126468616873087	19	163	35
GO:0048609	multicellular organismal reproductive process	gnathostomata	1.30119046643126	0.058254856768548	0.143233888754351	0.0467315219939703	18	223	41
GO:0035844	cloaca development	gnathostomata	2.34812626888237	0.0650150362733089	0.157260396180569	0.0483558625825359	3	12	5
GO:0033002	muscle cell proliferation	gnathostomata	1.77905985744059	0.0718473421199538	0.17128406361397	0.0170035536842907	6	34	9
GO:0060070	canonical Wnt signaling pathway	gnathostomata	1.248903276192	0.0720435860100744	0.171477544976056	0.000136938259372396	24	198	49
GO:0030522	intracellular receptor signaling pathway	gnathostomata	1.35468205521151	0.074909590937947	0.177600182375317	0.0196614049510352	11	97	27
GO:0009896	positive regulation of catabolic process	gnathostomata	1.29234986372242	0.0907393930072498	0.208967071995057	0.0234266067071257	14	143	32
GO:0048918	posterior lateral line nerve development	gnathostomata	1.9313030354486	0.0949581576269054	0.217338947563885	0.0167204613491886	4	15	6
GO:0035265	organ growth	gnathostomata	1.56757027464463	0.0995161177716805	0.227421802883135	0.0206133385082036	7	47	11
GO:0045666	positive regulation of neuron differentiation	gnathostomata	1.65058263784444	0.101486618046956	0.231133201248709	0.0124543723025287	5	22	9
GO:0050769	positive regulation of neurogenesis	gnathostomata	1.31503476827317	0.101605534777117	0.231133201248709	1.73893720199076e-05	13	57	26
GO:0043473	pigmentation	gnathostomata	1.24412543791303	0.105657325548725	0.23858517664718	0.00103114995800695	19	160	38
GO:0022414	reproductive process	gnathostomata	1.17824508180599	0.112508514187519	0.250205501700601	0.00809636275138824	32	399	61
GO:0014044	Schwann cell development	gnathostomata	1.66084954027593	0.114794107213083	0.253773323067498	0.0453562270836631	4	21	8
GO:0039022	pronephric duct development	gnathostomata	1.7086644469898	0.120866518986895	0.26328649712522	0.0287983574158531	4	18	7
GO:0070372	regulation of ERK1 and ERK2 cascade	gnathostomata	1.41982685915123	0.12523346078639	0.271147082634472	0.00790778493347744	8	49	14
GO:0006206	pyrimidine nucleobase metabolic process	gnathostomata	1.90817894167687	0.125382778479967	0.271147082634472	0.0483558625825359	3	12	5
GO:0042663	regulation of endodermal cell fate specification	gnathostomata	1.67523590893541	0.129957567051826	0.278614064614706	0.0084297905436285	5	20	7
GO:0070371	ERK1 and ERK2 cascade	gnathostomata	1.3864633766104	0.132738892840054	0.283353797036791	0.00328975994340066	9	52	15
GO:0051240	positive regulation of multicellular organismal process	gnathostomata	1.13556280966854	0.135198320762865	0.286551206168804	9.9391535055555e-06	36	320	82
GO:0001714	endodermal cell fate specification	gnathostomata	1.54063395914544	0.136669276082623	0.288437990599304	0.000725166670839475	7	25	9
GO:0021593	rhombomere morphogenesis	gnathostomata	1.64836279712462	0.137786048098653	0.29038360914709	0.00690550001111436	5	19	7
GO:0097475	motor neuron migration	gnathostomata	1.63904725419801	0.140613701479255	0.295090725639563	0.00427422173688382	4	10	7
GO:0021555	midbrain-hindbrain boundary morphogenesis	gnathostomata	1.83411482059608	0.140920970730704	0.29531961517405	0.0483558625825359	3	12	5
GO:0001711	endodermal cell fate commitment	gnathostomata	1.52079932943145	0.144214235804577	0.300951276398908	0.000929739388758421	7	26	9
GO:1903224	regulation of endodermal cell differentiation	gnathostomata	1.56435592136237	0.145375284371415	0.302529428182241	0.0029469892828303	6	23	8
GO:0048846	axon extension involved in axon guidance	gnathostomata	1.5475861831282	0.151483308291183	0.31261790769233	0.0202148060265557	4	16	8
GO:1902284	neuron projection extension involved in neuron projection guidance	gnathostomata	1.5475861831282	0.151483308291183	0.31261790769233	0.0202148060265557	4	16	8
GO:0001704	formation of primary germ layer	gnathostomata	1.27124265473694	0.155675009058295	0.320824015901604	0.000412251462139965	14	89	22
GO:0030099	myeloid cell differentiation	gnathostomata	1.16406722136677	0.168354351579091	0.341754746393523	0.00227131244899235	25	257	46
GO:0001756	somitogenesis	gnathostomata	1.22174311815966	0.177604597793917	0.357609257720184	0.000667419390361519	15	105	26
GO:0061074	regulation of neural retina development	gnathostomata	1.50134060936547	0.190184986415376	0.378338624511228	0.0202148060265557	4	16	7
GO:0031101	fin regeneration	gnathostomata	1.20329249839825	0.192041909801736	0.380437142443556	0.00250727283222639	13	95	27
GO:1903311	regulation of mRNA metabolic process	gnathostomata	1.15391926692953	0.192123870545537	0.380437142443556	0.0164002633434284	18	195	43
GO:0022603	regulation of anatomical structure morphogenesis	gnathostomata	1.10531720706772	0.192153408989769	0.380437142443556	0.015466815316717	26	320	83
GO:0008045	motor neuron axon guidance	gnathostomata	1.30711019602324	0.19231520127823	0.380437142443556	0.0380383505259707	7	54	14
GO:0035675	neuromast hair cell development	gnathostomata	1.44349432612512	0.19558588005187	0.384463009600641	0.0329340858796699	5	29	8
GO:0033365	protein localization to organelle	gnathostomata	1.14446290445138	0.200536942591895	0.392641319923685	0.0432291907460336	23	304	45
GO:0060795	cell fate commitment involved in formation of primary germ layer	gnathostomata	1.36099029178767	0.206215625636892	0.401124389293693	0.00126468616873087	8	36	10
GO:0021514	ventral spinal cord interneuron differentiation	gnathostomata	1.31776029313487	0.207165138586665	0.402445966745933	0.000929739388758421	7	26	12
GO:0061371	determination of heart left/right asymmetry	gnathostomata	1.14472838946588	0.209304563207538	0.405707991872774	0.0129979666093006	20	220	42
GO:0048794	swim bladder development	gnathostomata	1.40279755155018	0.216077537903557	0.417040843881217	0.00618598195119373	6	27	8
GO:0043408	regulation of MAPK cascade	gnathostomata	1.12590994657819	0.220450519176636	0.422199580428261	0.00182832534865434	23	224	49
GO:0050885	neuromuscular process controlling balance	gnathostomata	1.55553590281228	0.221873441609902	0.424379240049748	0.039612868341643	3	11	5
GO:0006376	mRNA splice site recognition	gnathostomata	1.41414141585695	0.230425848782894	0.437926676896061	0.0391780852980119	4	20	7
GO:0010453	regulation of cell fate commitment	gnathostomata	1.33434688705351	0.238138765957939	0.450859925384155	0.0037180674840019	7	33	9
GO:0010629	negative regulation of gene expression	gnathostomata	1.09805548304203	0.23984471459601	0.452938687893606	0.0050387592301815	35	433	65
GO:0051093	negative regulation of developmental process	gnathostomata	1.12761086744487	0.246802737852615	0.463727716772253	0.000246682689550715	22	180	39
GO:0042659	regulation of cell fate specification	gnathostomata	1.33748037757906	0.253333133266051	0.47360899443716	0.00843489203657444	6	29	8
GO:0050767	regulation of neurogenesis	gnathostomata	1.10667532180027	0.290001870161529	0.525672489708854	1.60698627001655e-06	22	129	37
GO:2001222	regulation of neuron migration	gnathostomata	1.30626943896339	0.291848594177469	0.527735928791782	0.039612868341643	3	11	7
GO:0001706	endoderm formation	gnathostomata	1.19670537497717	0.296218927823295	0.534341649463328	0.000800445570414755	10	52	13
GO:0034655	nucleobase-containing compound catabolic process	gnathostomata	1.08658314522514	0.303136817008392	0.544841806203262	0.0339979062402167	23	296	47
GO:0006412	translation	gnathostomata	1.06863953100938	0.31305885606453	0.558631970701976	0.0202148060265557	34	464	64
GO:0002244	hematopoietic progenitor cell differentiation	gnathostomata	1.11094916316479	0.313840161376789	0.559356268482554	0.0131816772316458	15	146	28
GO:0035987	endodermal cell differentiation	gnathostomata	1.22784551824914	0.314719610022283	0.560253547112547	0.00432488940695282	7	34	9
GO:0010628	positive regulation of gene expression	gnathostomata	1.0901926067427	0.323981861184672	0.573317070267412	0.0249718291153819	17	190	36
GO:0051480	regulation of cytosolic calcium ion concentration	gnathostomata	1.32440540761464	0.327329369000848	0.577868198828511	0.0289794311080922	5	28	5
GO:0045596	negative regulation of cell differentiation	gnathostomata	1.09773862327416	0.3553065363202	0.620640960277958	0.0257326924032494	12	116	23
GO:0003170	heart valve development	gnathostomata	1.12116714283458	0.377746670565722	0.652949581372304	0.0124543723025287	7	42	13
GO:0000165	MAPK cascade	gnathostomata	1.04229958240968	0.399409178774166	0.680136772998294	0.00250727283222639	25	259	53
GO:0030903	notochord development	gnathostomata	1.08317773544552	0.403688523616338	0.68585621458192	0.0188711365897154	10	83	17
GO:0009117	nucleotide metabolic process	gnathostomata	1.04076359196532	0.418302967549228	0.705733244716123	0.016323645488515	24	289	42
GO:0001837	epithelial to mesenchymal transition	gnathostomata	1.08102495848643	0.426970664605556	0.716426002547611	0.0206133385082036	7	47	13
GO:0050890	cognition	gnathostomata	1.04890682922075	0.488023636191077	0.789527923913903	0.0289794311080922	5	28	9
GO:0010608	post-transcriptional regulation of gene expression	gnathostomata	1.00755456899879	0.499566576087428	0.801242409440546	0.00132776111820497	29	306	46
GO:0007369	gastrulation	gnathostomata	1.00312775990243	0.508848410063905	0.810835813321393	0.0134300197333808	25	300	56
GO:0040012	regulation of locomotion	gnathostomata	0.99965328886604	0.518124531969356	0.820409726497704	0.000667419390361519	30	307	65
GO:0006163	purine nucleotide metabolic process	gnathostomata	0.98426599933814	0.559898037154842	0.866301220519953	0.0346705199517644	20	247	33
GO:0031290	retinal ganglion cell axon guidance	gnathostomata	0.981303232056126	0.564548057542481	0.872058117229407	0.0190026844669782	7	46	12
GO:0042246	tissue regeneration	gnathostomata	0.975974573617144	0.579203018473611	0.885141023103262	0.00126468616873087	19	163	33
GO:0019725	cellular homeostasis	gnathostomata	0.97390375275818	0.59442376629014	0.90009289814259	0.00152170626250015	31	339	51
GO:0055074	calcium ion homeostasis	gnathostomata	0.958428008603625	0.607540568067027	0.914568478588181	0.0105241510510523	15	142	22
GO:0031099	regeneration	gnathostomata	0.963521361313503	0.619157347917005	0.927892150752296	0.000580083764488653	25	233	45
GO:0090090	negative regulation of canonical Wnt signaling pathway	gnathostomata	0.935906514462007	0.631066617692588	0.939461856377342	0.026169487531321	8	62	13
GO:0060284	regulation of cell development	gnathostomata	0.950724199465896	0.663107625548333	0.973777149188512	1.64086746492199e-06	33	257	53
GO:0030178	negative regulation of Wnt signaling pathway	gnathostomata	0.916878484845337	0.677860251615922	0.982501726563934	0.00208219843117926	13	93	19
GO:0030334	regulation of cell migration	gnathostomata	0.94057239849448	0.691908322147239	0.997934495118081	0.00320492666846195	25	264	53
GO:0006874	intracellular calcium ion homeostasis	gnathostomata	0.908502363341876	0.692536652014538	0.997934495118081	0.0252950706690284	13	130	19
GO:0051962	positive regulation of nervous system development	gnathostomata	0.914504720771629	0.704738022237683	1	0.000140956052454622	14	80	27
GO:0006753	nucleoside phosphate metabolic process	gnathostomata	0.929872276106475	0.719851367447082	1	0.00548804756737661	33	403	52
GO:0040011	locomotion	gnathostomata	0.940581028040359	0.722124282454677	1	0.00303824213865168	36	434	77
GO:0060828	regulation of canonical Wnt signaling pathway	gnathostomata	0.884138680377345	0.750133680326962	1	0.01387491046811	14	133	23
GO:0002040	sprouting angiogenesis	gnathostomata	0.892069869151712	0.752465818308013	1	0.017745970426829	15	152	28
GO:0060536	cartilage morphogenesis	gnathostomata	0.823799363440993	0.761735696656363	1	0.0170035536842907	6	34	9
GO:0055086	nucleobase-containing small molecule metabolic process	gnathostomata	0.913610110287085	0.766198653008977	1	0.00555573501569251	35	436	54
GO:0097553	calcium ion transmembrane import into cytosol	gnathostomata	0.835243119714976	0.770286743319063	1	0.0133770676582823	9	66	12
GO:0072521	purine-containing compound metabolic process	gnathostomata	0.894134853882784	0.784592397207146	1	0.0387719426460861	26	351	41
GO:0051246	regulation of protein metabolic process	gnathostomata	0.90743709106709	0.785575957023095	1	0.00913360337442206	33	419	56
GO:0007610	behavior	gnathostomata	0.904263294009559	0.793472456103213	1	0.00611899461234426	28	326	56
GO:0050772	positive regulation of axonogenesis	gnathostomata	0.787745146632617	0.793894215052421	1	0.0329340858796699	5	29	8
GO:0048675	axon extension	gnathostomata	0.837321289064305	0.804238697218088	1	0.00605873950997884	11	81	18
GO:2000145	regulation of cell motility	gnathostomata	0.891025312794354	0.81877546998244	1	0.00792324978204913	25	286	53
GO:0055082	intracellular chemical homeostasis	gnathostomata	0.871934573110215	0.819554473594402	1	0.00964982915807327	24	275	37
GO:1902532	negative regulation of intracellular signal transduction	gnathostomata	0.855758661825108	0.83366901040858	1	0.0291719988520209	19	226	32
GO:0070509	calcium ion import	gnathostomata	0.714565554958946	0.842812335056017	1	0.0462221898180966	5	32	6
GO:0048638	regulation of developmental growth	gnathostomata	0.796857796910971	0.848322071473331	1	0.0289794311080922	10	90	16
GO:1990138	neuron projection extension	gnathostomata	0.800934777130308	0.860820437353501	1	0.00501400264209055	12	91	19
GO:0048589	developmental growth	gnathostomata	0.882283572198505	0.872658178849058	1	1.18687965443362e-06	43	383	72
GO:0051960	regulation of nervous system development	gnathostomata	0.838457793762077	0.886691186291893	1	2.8204401174855e-06	25	167	40
GO:0048511	rhythmic process	gnathostomata	0.798763257616373	0.892275116321506	1	0.0403117534183031	13	140	25
GO:0001525	angiogenesis	gnathostomata	0.855498800730831	0.909667325721804	1	0.00134257670974357	33	367	64
GO:0055080	monoatomic cation homeostasis	gnathostomata	0.810320795745698	0.912127787771872	1	0.00690550001111436	25	282	35
GO:0040007	growth	gnathostomata	0.861095483531609	0.915604460722267	1	1.00628977677023e-06	45	407	74
GO:0048588	developmental cell growth	gnathostomata	0.75243584503555	0.92130574752647	1	0.00516584077084004	13	104	20
GO:0048514	blood vessel morphogenesis	gnathostomata	0.857542520778962	0.926575828464601	1	6.62615873723431e-05	43	454	78
GO:0040008	regulation of growth	gnathostomata	0.728855220009845	0.937711314496839	1	0.01387491046811	13	119	19
GO:0016049	cell growth	gnathostomata	0.750599814396225	0.939420360346792	1	0.00186904934073775	16	129	24
GO:0050801	monoatomic ion homeostasis	gnathostomata	0.780023613147033	0.945123083856626	1	0.0134300197333808	25	300	35
GO:0006873	intracellular monoatomic ion homeostasis	gnathostomata	0.738796025406028	0.958056918461621	1	0.0284840113924329	20	241	27
GO:0030003	intracellular monoatomic cation homeostasis	gnathostomata	0.738796025406028	0.958056918461621	1	0.0284840113924329	20	241	27
GO:0048878	chemical homeostasis	gnathostomata	0.803445699439953	0.959654110545613	1	0.00348158336289677	37	454	55
GO:0098771	inorganic ion homeostasis	gnathostomata	0.734101989814327	0.963752203847573	1	0.026169487531321	21	255	28
GO:0060560	developmental growth involved in morphogenesis	gnathostomata	0.732435588143162	0.964808572764261	1	0.00278583797662862	18	161	28
GO:0040017	positive regulation of locomotion	gnathostomata	0.696568752127089	0.970102268867029	1	0.0370846644840679	13	138	22
GO:0001558	regulation of cell growth	gnathostomata	0.599193634860238	0.974893187387345	1	0.0464253802285592	8	70	11
GO:0050770	regulation of axonogenesis	gnathostomata	0.583596482378667	0.980455111128389	1	0.0243631520428369	8	61	11
GO:0043410	positive regulation of MAPK cascade	gnathostomata	0.62846894406134	0.986794068760653	1	0.0336288713933978	13	136	18
GO:0070588	calcium ion transmembrane transport	gnathostomata	0.618567215692253	0.992180184504393	1	0.0131103831883842	17	175	20
GO:0010975	regulation of neuron projection development	gnathostomata	0.64217826653979	0.995428007853917	1	0.00622582283396536	16	147	28
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	gnathostomata	0.645212187638218	0.996147988791147	1	0.000148294939877524	21	161	30
GO:0007411	axon guidance	gnathostomata	0.709652033034837	0.997421286025491	1	0.000558467113058941	29	289	56
GO:0097485	neuron projection guidance	gnathostomata	0.709652033034837	0.997421286025491	1	0.000558467113058941	29	289	56
GO:0098609	cell-cell adhesion	gnathostomata	0.73408468904988	0.998873681650811	1	0.00171112318383003	38	451	83
GO:0006816	calcium ion transport	gnathostomata	0.542230691817948	0.999135662908728	1	0.0407529894773227	17	203	20
GO:0007409	axonogenesis	gnathostomata	0.708477388001853	0.999579990579099	1	9.21303453479051e-06	46	459	79
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	gnathostomata	0.549347361739857	0.999924459888159	1	0.000624773754291736	22	193	31
GO:0007416	synapse assembly	gnathostomata	0.382118142622147	0.999994140554367	1	0.0166512242059127	12	108	14
GO:0034330	cell junction organization	gnathostomata	0.501559504596757	0.999999990864298	1	0.00593833278034736	31	373	50
GO:0050808	synapse organization	gnathostomata	0.420275428386492	0.999999992022957	1	0.000555390365010504	25	232	30
