id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0060560	developmental growth involved in morphogenesis	0.0168110583487391	173	1.19452643675466	0.0117624677592051	0.425654302036233	55068	77	114	1.31877745399434	0.000289811604185602	0.279668198039106
GO:1904659	D-glucose transmembrane transport	0.00148741557013569	22	1.71686076417259	0.0121033243781681	0.42747937786463	25184	8	14	1.11570040634772	0.431315051437381	0.935615886903431
GO:0015695	organic cation transport	0.00401920389233254	49	1.41514440917918	0.012108224174404	0.42747937786463	21053	21	36	1.1389441648133	0.246164122756835	0.930625046453184
GO:0006275	regulation of DNA replication	0.00176331041593665	25	1.6457200262909	0.0127704966921882	0.445428770167286	51308	9	12	1.46435678333138	0.0854190314217251	0.797001026365468
GO:0051051	negative regulation of transport	0.00316493678584518	40	1.467032277954	0.0129422887528454	0.446046737374849	39454	21	32	1.28131218541496	0.0720117308032724	0.783736694268697
GO:0042254	ribosome biogenesis	0.0120241820825429	127	1.22600684523065	0.0137390189136933	0.467934820648729	23501	70	130	1.05133307521227	0.303897552088561	0.934945178848442
GO:0010883	regulation of lipid storage	0.000821643044429139	14	1.97783278140043	0.0139256281955464	0.468775507280313	29600	6	9	1.30165047407234	0.278383865363889	0.930625046453184
GO:0022613	ribonucleoprotein complex biogenesis	0.0178787915402988	182	1.18162030553592	0.0144172317465206	0.47974581501353	27300	105	191	1.07335052181358	0.165562535833775	0.887599150442185
GO:0036503	ERAD pathway	0.00536122086490013	62	1.34237145535661	0.0148956748607918	0.490033849113549	18979	31	51	1.18679896165419	0.109299323007034	0.803794827702292
GO:0032368	regulation of lipid transport	0.000999262937857203	16	1.85859566951431	0.0153255424968842	0.497887411314143	19092	6	9	1.30165047407234	0.278383865363889	0.930625046453184
GO:0019751	polyol metabolic process	0.00427898809020352	51	1.3834829669811	0.015531591399787	0.497887411314143	83693	16	37	0.844313821019896	0.872089755421722	0.977349361539301
GO:0048499	synaptic vesicle membrane organization	0.00244519358957319	32	1.51908280549004	0.0156503469532252	0.497887411314143	41634	14	22	1.24248454343269	0.170546125092336	0.887685569500762
GO:0046165	alcohol biosynthetic process	0.00578654197025169	66	1.32394378828344	0.0160763157809964	0.501578018736731	70283	22	50	0.859089312887744	0.877867168477002	0.977349361539301
GO:0006984	ER-nucleus signaling pathway	0.000921126295396785	15	1.89023933758677	0.0161465978522468	0.501578018736731	20163	6	12	0.976237855554255	0.645355446601888	0.966774090289809
