id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.00187471635938103	56	1.24957897637091	0.0589345915824424	0.0951084421056032	33415	17	31	1.8749385470635	0.00251741236500273	0.00514232417452756
GO:0061300	cerebellum vasculature development	0.000635527406009925	22	1.44810365370044	0.059012534031815	0.0951391215893478	19698	6	13	1.57800257807154	0.150270711861473	0.177130427185002
GO:0045471	response to ethanol	0.000670442011548261	23	1.4350858012532	0.0590164808985254	0.0951391215893478	35702	7	16	1.49581494379698	0.158048855616702	0.185820463041647
GO:0034308	primary alcohol metabolic process	0.000847115409804806	28	1.38269598346755	0.0590426561127029	0.0951391215893478	25730	12	27	1.51955803814296	0.067309129218132	0.0872324137258848
GO:0071559	response to transforming growth factor beta	0.00366818917050787	103	1.1746182719591	0.059339488010497	0.0955213757275957	37758	36	59	2.08617289982339	3.98985382285376e-07	1.93164373145715e-06
GO:0071560	cellular response to transforming growth factor beta stimulus	0.00366818917050787	103	1.1746182719591	0.059339488010497	0.0955213757275957	37758	36	59	2.08617289982339	3.98985382285376e-07	1.93164373145715e-06
GO:0050727	regulation of inflammatory response	0.00286235504980706	82	1.19839945044879	0.0598757678292516	0.0962808739360958	22347	29	70	1.41644517126898	0.019657229376449	0.0299436407564255
GO:0043549	regulation of kinase activity	0.00139335739524663	43	1.2909730631991	0.0599014235970593	0.0962808739360958	29862	15	30	1.70950279291083	0.0133014958207544	0.0215636287837723
GO:0045859	regulation of protein kinase activity	0.00139335739524663	43	1.2909730631991	0.0599014235970593	0.0962808739360958	29862	15	30	1.70950279291083	0.0133014958207544	0.0215636287837723
GO:2000377	regulation of reactive oxygen species metabolic process	0.000533227004380006	19	1.49057117164098	0.0602147435312244	0.0967359664248492	29193	7	13	1.84100300775013	0.0549358266018423	0.0727258671040498
GO:0032496	response to lipopolysaccharide	0.00259647077584636	75	1.20833978922322	0.0603580999759305	0.0969176905926139	26696	24	64	1.28212709468313	0.0962313461562572	0.119589555808765
GO:0007179	transforming growth factor beta receptor signaling pathway	0.00351815451743056	99	1.17714926774689	0.0607339598550188	0.0974723792365224	38686	35	58	2.06319302592687	8.40944830866968e-07	3.88361409643895e-06
GO:0010817	regulation of hormone levels	0.00632974313442597	171	1.1301114522513	0.0609648430882909	0.0977939550039901	45166	59	120	1.68101107969565	3.38611552259101e-06	1.39851807344126e-05
GO:0070972	protein localization to endoplasmic reticulum	0.000466010314692758	17	1.52603552521056	0.0611789625855841	0.0980883317092532	13750	7	11	2.17573082734106	0.0187279858451218	0.0286278746711922
GO:0045739	positive regulation of DNA repair	0.00161828754922844	49	1.26663545156161	0.0612232296879591	0.0981102255749545	60047	16	26	2.10400343742872	0.000622222012808119	0.00150054292780287
GO:0043039	tRNA aminoacylation	0.00154424793379894	47	1.27318666407611	0.0613703296029698	0.098296804786366	28279	20	45	1.51955803814296	0.0216038069893105	0.0327721207496085
GO:0002684	positive regulation of immune system process	0.0112582982117393	295	1.09612610224164	0.0615549754169704	0.0985433048008941	36005	100	248	1.37863128460551	0.000120823472763875	0.000352998386698467
GO:0071824	protein-DNA complex organization	0.00329202543355352	93	1.18176471492614	0.0624567307112693	0.099937005456624	35561	40	90	1.51955803814296	0.00155836990932341	0.00334456218727788
GO:0022037	metencephalon development	0.00500244008117312	137	1.14564462989199	0.0628529941721152	0.100520881398019	45026	43	69	2.13068464043959	1.2310032257486e-08	7.41610026038394e-08
GO:0045445	myoblast differentiation	0.00106987617019958	34	1.32940300035478	0.0633305643851411	0.101234144067021	21184	9	18	1.70950279291083	0.051290039011648	0.0686079194625759
GO:0097237	cellular response to toxic substance	0.00125397575541222	39	1.30102822719179	0.0641522446604804	0.102445413122491	52179	11	24	1.56704422683493	0.0630271348281228	0.0825508651917179
