id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0042273	ribosomal large subunit biogenesis	0.00208611593032536	11	0.770224538837931	0.842510628554927	0.999999904388717	47035	6	53	0.958947032484551	0.60694261551024	0.634757538659434
GO:0006383	transcription by RNA polymerase III	0.00174690159760314	9	0.752553140809533	0.842516343506961	0.999999904388717	87811	6	34	1.49482919769651	0.206743652242889	0.265300447206473
GO:0006892	post-Golgi vesicle-mediated transport	0.00292104739625537	16	0.800100393606444	0.843734862052127	0.999999904388717	22109	13	55	2.0021651678238	0.0103458000036885	0.0264550636457955
GO:0051058	negative regulation of small GTPase mediated signal transduction	0.00175170905109782	9	0.750487806829302	0.844690332383234	0.999999904388717	37385	6	33	1.54012705217216	0.187677168752418	0.246332648514432
GO:0009127	purine nucleoside monophosphate biosynthetic process	0.00105951788526138	5	0.689326250410119	0.849041413189668	0.999999904388717	16005	6	28	1.81514974006004	0.104544299805727	0.157807715831767
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0.00105951788526138	5	0.689326250410119	0.849041413189668	0.999999904388717	16005	6	28	1.81514974006004	0.104544299805727	0.157807715831767
GO:0007338	single fertilization	0.00159756338681961	8	0.731467430578672	0.852895827737813	0.999999904388717	26299	8	51	1.32873706461912	0.249849990185228	0.309307638821938
GO:0042113	B cell activation	0.00160316943668088	8	0.728909595583883	0.85541384303812	0.999999904388717	3026	5	38	1.11456562986143	0.471027156027434	0.513018771017723
GO:0007265	Ras protein signal transduction	0.00378396148560642	21	0.810654303497778	0.857789231004288	0.999999904388717	21705	15	59	2.15356748820683	0.00294079252936289	0.00971827476574976
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0017820198210569	9	0.737722593445529	0.857856405838566	0.999999904388717	61806	7	30	1.97649638362094	0.0562760361220469	0.0964789024657913
GO:0007623	circadian rhythm	0.00540059800414437	31	0.838461155835181	0.858289612694802	0.999999904388717	32755	19	94	1.71216252076586	0.0130024587802092	0.0314891116955316
GO:0001841	neural tube formation	0.00296410740864089	16	0.788477220722115	0.858413213265323	0.999999904388717	33987	9	37	2.06044024547356	0.0253623386671434	0.0518911957654312
GO:0051960	regulation of nervous system development	0.0147835869487421	91	0.899134532364849	0.858893742481987	0.999999904388717	51795	44	167	2.23180087799798	1.98744559432704e-07	2.58474779176189e-06
GO:0019751	polyol metabolic process	0.00247175445753404	13	0.768247457204005	0.861297478205357	0.999999904388717	14703	9	65	1.17286598588495	0.358814586695583	0.4099712974693
GO:0000209	protein polyubiquitination	0.00621436425055383	36	0.846191971347206	0.861933435751233	0.999999904388717	18178	26	141	1.56197282596183	0.0139318855954622	0.033235928259786
GO:0001510	RNA methylation	0.00230786481321501	12	0.759510855479188	0.863048007898458	0.999999904388717	26262	7	54	1.09805354645608	0.457373185462334	0.502808613334913
GO:0007019	microtubule depolymerization	0.00144488584222312	7	0.707664825583963	0.863064821225395	0.999999904388717	39926	6	27	1.88237750821041	0.0907675445971834	0.142395439047276
GO:0014866	skeletal myofibril assembly	0.00179561528573523	9	0.732136941807747	0.863464544134869	0.999999904388717	51099	5	24	1.76472891394726	0.14539348340424	0.200631395524733
GO:0010638	positive regulation of organelle organization	0.00669943251190006	39	0.850334296282638	0.863692309432966	0.999999904388717	27646	27	137	1.66940779012821	0.00510167755853131	0.0152923891128714
GO:1902622	regulation of neutrophil migration	0.00108769515360496	5	0.671468920927955	0.864117917207873	0.999999904388717	11117	4	23	1.47316500642554	0.284849328174485	0.342054118522099
GO:1902904	negative regulation of supramolecular fiber organization	0.00397529951515482	22	0.808380688937716	0.865755843796832	0.999999904388717	43950	14	69	1.71869250749647	0.0292249331692116	0.0581760800531092
GO:0006694	steroid biosynthetic process	0.00316122749675712	17	0.785518243230606	0.868257144607968	0.999999904388717	31506	11	76	1.22602219284757	0.282570404358686	0.341257018544014
GO:0006470	protein dephosphorylation	0.00703875383030665	41	0.850846438349518	0.868279066174403	0.999999904388717	38578	31	126	2.08406081266153	5.0107282419891e-05	0.000309207949422745
GO:0031109	microtubule polymerization or depolymerization	0.00282818589290824	15	0.774722934147719	0.868309246930716	0.999999904388717	23601	12	69	1.47316500642554	0.108770779043512	0.162826755997065
GO:2001242	regulation of intrinsic apoptotic signaling pathway	0.00181089629261514	9	0.725958901855695	0.869553774643113	0.999999904388717	8879	6	35	1.45211979204803	0.226459399786406	0.285612767509549
GO:0048514	blood vessel morphogenesis	0.0281864235572383	178	0.922450634078969	0.871345303073513	0.999999904388717	33135	100	454	1.86579268434953	4.83927429062293e-10	1.25873166763622e-08
GO:0050790	regulation of catalytic activity	0.00784997036627687	46	0.855958915066832	0.872031748679814	0.999999904388717	61782	26	173	1.27305299688219	0.117414985277835	0.170997501136112
GO:0009247	glycolipid biosynthetic process	0.00216553589033362	11	0.74197693400952	0.873060244124343	0.999999904388717	18451	6	53	0.958947032484551	0.60694261551024	0.634757538659434
GO:0016049	cell growth	0.00990840668424855	59	0.86978375731778	0.874066252224505	0.999999904388717	66017	33	129	2.16692294549804	1.23106997984959e-05	9.25219447253243e-05
GO:0050907	detection of chemical stimulus involved in sensory perception	0.00164773415094987	8	0.70919546400726	0.874215386742404	0.999999904388717	56589	6	136	0.373707299424126	0.999210564604586	0.999948239952209
