id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0051904	pigment granule transport	0.00191777444130649	20	1.58515809509046	0.0330204630044137	0.655752992811108	29146	7	12	1.18483445566779	0.366566148454438	0.891971071304168
GO:0051905	establishment of pigment granule localization	0.00191777444130649	20	1.58515809509046	0.0330204630044137	0.655752992811108	29146	7	12	1.18483445566779	0.366566148454438	0.891971071304168
GO:0048368	lateral mesoderm development	0.00144237952395729	16	1.68608920451346	0.0330884036843279	0.655752992811108	33232	10	16	1.26946548821549	0.208817680347388	0.891971071304168
GO:0046323	D-glucose import	0.000765855987729587	10	1.98469146216817	0.0331916415333074	0.655752992811108	22438	6	10	1.21868686868687	0.358188501370827	0.891971071304168
GO:0035329	hippo signaling	0.00253317577387501	25	1.50008129693676	0.0334019682249629	0.655752992811108	43058	13	22	1.20022191613101	0.238478965542798	0.891971071304168
GO:0022613	ribonucleoprotein complex biogenesis	0.0184212918412829	142	1.17167826856807	0.0337467265612338	0.655752992811108	26713	86	175	0.998162578162578	0.539717779532593	0.936368726578671
GO:0016203	muscle attachment	0.00121565271722152	14	1.75048592907346	0.0340250443807404	0.655752992811108	32650	5	7	1.4508177008177	0.214120509899512	0.891971071304168
GO:0043627	response to estrogen	0.00144864846792234	16	1.6787927492469	0.0341863277371569	0.655752992811108	25527	10	12	1.69262065095398	0.0169095535289697	0.625451480277134
GO:0051050	positive regulation of transport	0.00550517762530313	48	1.32528723486287	0.0343993114971072	0.655752992811108	35020	34	52	1.3280562030562	0.0136987333565433	0.625451480277134
GO:0072102	glomerulus morphogenesis	0.0021711442598937	22	1.5401893416229	0.0344925817354158	0.655752992811108	40362	8	9	1.80546202768425	0.017444723324948	0.625451480277134
GO:0043269	regulation of monoatomic ion transport	0.00550778968528856	48	1.32465871962297	0.0346288304124869	0.655752992811108	20714	37	54	1.39171031300661	0.00320186123012866	0.444519228818573
GO:0033077	T cell differentiation in thymus	0.00193031232923658	20	1.57486207498703	0.0349166556144596	0.65657962900197	23350	6	12	1.01557239057239	0.591927225904175	0.936368726578671
GO:0070121	Kupffer's vesicle development	0.0061790891015454	53	1.30374160659065	0.0352825588571172	0.658852783102696	39391	22	44	1.01557239057239	0.519243971097409	0.930831358853956
GO:0007626	locomotory behavior	0.0170624982368595	132	1.17590280220167	0.0360060993229222	0.666031763937096	66727	68	118	1.17049021286309	0.0408987115799919	0.71481474793558
GO:0002831	regulation of response to biotic stimulus	0.0076695305292347	64	1.26838561233203	0.036397121680099	0.666031763937096	32946	30	59	1.03278548193802	0.452826064121132	0.891971071304168
GO:0006576	biogenic amine metabolic process	0.00134416606850493	15	1.69620541209009	0.0365060877676334	0.666031763937096	14238	9	18	1.01557239057239	0.567003109995067	0.936368726578671
