id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0048709	oligodendrocyte differentiation	0.00320109644593808	15	1.45208999942748	0.101431732738706	0.657028167989798	24620	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0097553	calcium ion transmembrane import into cytosol	0.00243446044471146	12	1.52749415878079	0.101548924887611	0.657028167989798	116291	9	9	1.17239858906526	0.238400070960991	0.99986663242837
GO:0051726	regulation of cell cycle	0.0122474012604122	48	1.21450225399229	0.103317035804089	0.657028167989798	52949	23	25	1.07860670194004	0.265513130835324	0.99986663242837
GO:0090287	regulation of cellular response to growth factor stimulus	0.0248734268316342	92	1.14618109100614	0.10384153987891	0.657028167989798	95861	28	32	1.0258487654321	0.482513406657928	0.99986663242837
GO:0007162	negative regulation of cell adhesion	0.00453097522357609	20	1.36785273426733	0.104250653796356	0.657028167989798	81500	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0021546	rhombomere development	0.00245010607738956	12	1.51774004537861	0.105027985805229	0.657028167989798	21938	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0030851	granulocyte differentiation	0.00374556446313576	17	1.40647714731514	0.105669265678692	0.657028167989798	34943	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0033334	fin morphogenesis	0.0139746791080738	54	1.19743776307468	0.106012058377136	0.657028167989798	118677	13	15	1.01607877718989	0.617087313172423	0.99986663242837
GO:0030901	midbrain development	0.0145441801375564	56	1.19316310796331	0.10609574314135	0.657028167989798	64034	12	13	1.08221408221408	0.409369272663026	0.99986663242837
GO:0000082	G1/S transition of mitotic cell cycle	0.00428064510072658	19	1.37545191612437	0.106829282278846	0.657028167989798	60457	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:0044843	cell cycle G1/S phase transition	0.00428064510072658	19	1.37545191612437	0.106829282278846	0.657028167989798	60457	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:2000026	regulation of multicellular organismal development	0.0372178310146506	134	1.11571885713535	0.107718333107804	0.657028167989798	70714	57	67	0.997413725025665	0.603837820819694	0.99986663242837
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	0.00893678538572743	36	1.24830930202884	0.108954783809433	0.657028167989798	159067	5	6	0.976998824221047	0.783515206824346	0.99986663242837
GO:0051260	protein homooligomerization	0.00403657323094831	18	1.38184936689704	0.11052582795142	0.657028167989798	77202	7	10	0.820679012345679	0.953451315412718	0.99986663242837
GO:0001764	neuron migration	0.00324803334397236	15	1.43110603989819	0.110596953263708	0.657028167989798	110175	7	8	1.0258487654321	0.666523229866509	0.99986663242837
GO:0032924	activin receptor signaling pathway	0.00510673450612996	22	1.33499744800306	0.110624458617872	0.657028167989798	94420	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0007346	regulation of mitotic cell cycle	0.00458729950121723	20	1.35105781665695	0.113590124964528	0.657028167989798	52615	12	14	1.00491307634165	0.660109768813033	0.99986663242837
GO:0048675	axon extension	0.00405847711669765	18	1.3743914289107	0.114480799930329	0.657028167989798	78969	11	12	1.07469870664315	0.454593317706679	0.99986663242837
GO:1990138	neuron projection extension	0.00432758199876087	19	1.36053378254384	0.114951900860211	0.657028167989798	79907	12	13	1.08221408221408	0.409369272663026	0.99986663242837
GO:0061035	regulation of cartilage development	0.00955635243977996	38	1.23223197200926	0.116133818097692	0.657028167989798	104744	5	6	0.976998824221047	0.783515206824346	0.99986663242837
GO:0006885	regulation of pH	0.00149885161056143	8	1.65398810790738	0.116732465934628	0.657028167989798	73806	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0031667	response to nutrient levels	0.00844864164617089	34	1.24707640395276	0.117329944201037	0.657028167989798	77539	9	10	1.05515873015873	0.554977372739001	0.99986663242837
GO:0055007	cardiac muscle cell differentiation	0.0104137331105395	41	1.2200523006007	0.117857824315155	0.657028167989798	76979	13	14	1.08865583270345	0.367579189971358	0.99986663242837
GO:0048285	organelle fission	0.00354842949139177	16	1.39728448622158	0.118234209869747	0.657028167989798	52756	8	8	1.17239858906526	0.279645392972384	0.99986663242837
GO:0035775	pronephric glomerulus morphogenesis	0.00597037342996076	25	1.29759614728714	0.118272365394752	0.657028167989798	68365	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:0072102	glomerulus morphogenesis	0.00597037342996076	25	1.29759614728714	0.118272365394752	0.657028167989798	68365	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:0007492	endoderm development	0.00624886569163084	26	1.28935702903596	0.118994155179843	0.657028167989798	58008	13	14	1.08865583270345	0.367579189971358	0.99986663242837
GO:0045666	positive regulation of neuron differentiation	0.00175231085994655	9	1.59159436008677	0.119045096389767	0.657028167989798	20375	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0043114	regulation of vascular permeability	0.00382066349999061	17	1.37883140486177	0.119725142036046	0.657028167989798	61861	6	6	1.17239858906526	0.384702736611736	0.99986663242837
